k,N,branch_j,always_neg_js,y1_min,a_at_min,cls_min,y1_max,a_at_max,cls_max,y1_limit
7,15,2,1,-212194.39910571685,0.06660846290809154,interior (finite),-144587.1715527328,1635631.5313192126,right edge of {b>0} a~1.64e+06,-144584.2083495546
7,16,0,1,-282.04804470763344,100000000.0,a->inf (asymptotic),-282.0337439546375,0.17090438047559448,interior (finite),-282.04804470773223
7,16,2,1,-221709.77825589702,0.06233297958681597,interior (finite),-154225.43617320404,1513812.2971221972,right edge of {b>0} a~1.51e+06,-154221.9519562784
7,17,0,1,-276.98122654289114,100000000.0,a->inf (asymptotic),-276.96940449954656,0.16965306633291613,interior (finite),-276.981226542972
7,17,2,1,-230961.15774359222,0.05833193222806553,interior (finite),-163862.87233907057,1480703.7875116407,right edge of {b>0} a~1.48e+06,-163859.0187734995
7,18,0,1,-272.4781798633236,100000000.0,a->inf (asymptotic),-272.46829694853756,0.16840175219023779,interior (finite),-272.47817986339066
7,18,2,1,-240722.76549538746,0.05519462139974936,interior (finite),-173500.00282586308,1370423.3251866053,right edge of {b>0} a~1.37e+06,-173495.52182111103
7,19,0,1,-268.4497342410241,100000000.0,a->inf (asymptotic),-268.4413897126159,0.16715043804755944,interior (finite),-268.4497342410802
7,19,2,1,-250276.02874640503,0.05222604695402018,interior (finite),-183136.7947462642,1254409.619468854,right edge of {b>0} a~1.25e+06,-183131.5502665348
7,20,0,1,-264.8245889952305,100000000.0,a->inf (asymptotic),-264.81748028066175,0.1658991239048811,interior (finite),-264.824588995278
7,20,2,1,-260387.09076190565,0.04996656239010231,interior (finite),-192772.7710257283,1254409.619468854,right edge of {b>0} a~1.25e+06,-192767.1754114076
7,21,0,1,-261.54504901044925,100000000.0,a->inf (asymptotic),-261.5389442582423,0.16492516026129578,interior (finite),-261.5450490104898
7,21,2,1,-269583.3689966753,0.04727917263199688,interior (finite),-202408.7417088616,1186942.749574734,right edge of {b>0} a~1.19e+06,-202402.45495284133
7,22,0,1,-258.5639263292357,100000000.0,a->inf (asymptotic),-258.5586454970215,0.16402215269086357,interior (finite),-258.56392632927043
7,22,2,1,-279371.6317710458,0.04523370744772101,interior (finite),-212044.4763409831,1123104.5018329516,right edge of {b>0} a~1.12e+06,-212037.43607263494
7,23,0,1,-255.84225180148596,100000000.0,a->inf (asymptotic),-255.83765338449922,0.16311165489406626,interior (finite),-255.8422518015162
7,23,2,1,-289020.46722168353,0.043276736363218216,interior (finite),-221679.6785556985,1110754.9243712279,right edge of {b>0} a~1.11e+06,-221672.15774506325
7,24,0,1,-253.3475599677645,100000000.0,a->inf (asymptotic),-253.3435315265373,0.16214518147684606,interior (finite),-253.34755996779083
7,24,2,1,-298541.6810955243,0.041404430808950954,interior (finite),-231315.21478722608,1028027.6647919681,right edge of {b>0} a~1.03e+06,-231306.65243735007
7,25,0,1,-251.05258632581229,100000000.0,a->inf (asymptotic),-251.04903761388158,0.16151952440550688,interior (finite),-251.05258632583536
7,25,2,1,-307946.3137491191,0.03961312785291842,interior (finite),-240950.14881647503,1005543.7254790247,right edge of {b>0} a~1.01e+06,-240940.94741100975
7,26,0,1,-248.93426573474557,100000000.0,a->inf (asymptotic),-248.9311236545289,0.16089386733416772,interior (finite),-248.9342657347658
7,26,2,1,-317986.35361847264,0.038320694675885815,interior (finite),-250585.04162928724,972736.4683345911,right edge of {b>0} a~9.73e+05,-250575.06573342605
7,27,0,1,-246.97295374218857,100000000.0,a->inf (asymptotic),-246.97015858198588,0.16026821026282853,interior (finite),-246.97295374220653
7,27,2,1,-327824.76779499813,0.03701376720901127,interior (finite),-260219.94059414152,930652.4286044339,right edge of {b>0} a~9.31e+05,-260209.0270471694
7,28,0,1,-245.15181500991648,100000000.0,a->inf (asymptotic),-245.14931761121676,0.15964255319148934,interior (finite),-245.15181500993256
7,28,2,1,-337030.8172740419,0.03546663030385149,interior (finite),-269855.16703621455,861338.9163705718,right edge of {b>0} a~8.61e+05,-269842.84818391665
7,29,0,1,-243.45633844102352,100000000.0,a->inf (asymptotic),-243.45409804031706,0.1590168961201502,interior (finite),-243.45633844103787
7,29,2,1,-346792.91349143005,0.03430948235399904,interior (finite),-279488.971633145,890389.0941296736,right edge of {b>0} a~8.9e+05,-279476.5436560575
7,30,0,1,-241.87394940209734,100000000.0,a->inf (asymptotic),-241.87193196991333,0.158391239048811,interior (finite),-241.87394940211016
7,30,2,1,-356616.5476230581,0.03325982478097622,interior (finite),-289125.0665933871,771178.4090027257,right edge of {b>0} a~7.71e+05,-289110.126043628
8,1,0,1,-2660.0675336700615,100000000.0,a->inf (asymptotic),-2432.0061413712865,0.3830021276595745,interior (finite),-2660.067540020818
8,1,2,1,-148132.99922509634,1.1702893617021277,interior (finite),-14267.93679599899,24555911.66510035,right edge of {b>0} a~2.46e+07,-14267.932459979198
8,2,0,1,-1316.238084446389,100000000.0,a->inf (asymptotic),-1299.2491083248408,0.28040071172753844,interior (finite),-1316.2380846797446
8,2,2,1,-164273.97924493303,0.5150919396134438,interior (finite),-32027.797663744648,11577784.19338126,right edge of {b>0} a~1.16e+07,-32027.761915320425
8,3,0,1,-949.773423508493,100000000.0,a->inf (asymptotic),-945.4767052554218,0.23972665832290363,interior (finite),-949.7734235548869
8,3,2,1,-181057.26700887302,0.33801564455569466,interior (finite),-48810.326358975646,8589612.842725676,right edge of {b>0} a~8.59e+06,-48810.22657644564
8,4,0,1,-773.0716850399732,100000000.0,a->inf (asymptotic),-771.4169746002892,0.21657734668335418,interior (finite),-773.0716850555276
8,4,2,1,-197311.25694124494,0.2516141426783479,interior (finite),-65403.19084731604,5339382.04088339,right edge of {b>0} a~5.34e+06,-65402.928314943274
8,5,0,1,-668.4727801389123,100000000.0,a->inf (asymptotic),-667.6772553717192,0.20156157697121402,interior (finite),-668.4727801457254
8,5,2,1,-213871.86497950403,0.20093591989987483,interior (finite),-81923.9191699602,5165177.304511351,right edge of {b>0} a~5.17e+06,-81923.52721983597
8,6,0,1,-599.1958188119957,100000000.0,a->inf (asymptotic),-598.7566990317803,0.19092540675844805,interior (finite),-599.1958188155097
8,6,2,1,-230258.48883480858,0.16715043804755944,interior (finite),-98409.55948266786,3586095.482011829,right edge of {b>0} a~3.59e+06,-98408.80418117343
8,7,0,1,-549.8945104343502,100000000.0,a->inf (asymptotic),-549.6280947931549,0.1827918648310388,interior (finite),-549.8945104363742
8,7,2,1,-246403.21021891924,0.14284398083193806,interior (finite),-114875.2509787272,3004630.811275426,right edge of {b>0} a~3e+06,-114874.10548952698
8,8,0,1,-513.0029431088685,100000000.0,a->inf (asymptotic),-512.829799747391,0.17653529411764707,interior (finite),-513.0029431101308
8,8,2,1,-263154.0946786039,0.1252314142678348,interior (finite),-131328.54662062495,2720030.848721409,right edge of {b>0} a~2.72e+06,-131326.9970569407
8,9,0,1,-484.35294202137976,100000000.0,a->inf (asymptotic),-484.2343752313524,0.17153003754693366,interior (finite),-484.3529420222155
8,9,2,1,-279061.0883186842,0.1108413016270338,interior (finite),-147773.7548317553,2382049.4903897545,right edge of {b>0} a~2.38e+06,-147771.64705782576
8,10,0,1,-461.4571432603664,100000000.0,a->inf (asymptotic),-461.37254376577545,0.16777609511889863,interior (finite),-461.45714326094634
8,10,2,1,-295281.81873071747,0.09957947434292867,interior (finite),-164213.5087008185,1973868.0947936578,right edge of {b>0} a~1.97e+06,-164210.5428568745
8,11,0,1,-442.73856598857105,100000000.0,a->inf (asymptotic),-442.67616897097224,0.16402215269086357,interior (finite),-442.7385659889886
8,11,2,1,-312151.5265178156,0.09082027534418023,interior (finite),-180648.85440488285,1867706.0406506213,right edge of {b>0} a~1.87e+06,-180645.2614337119
8,12,0,1,-427.1486957642991,100000000.0,a->inf (asymptotic),-427.101401613573,0.16131809070325737,interior (finite),-427.14869576460933
8,12,2,1,-328684.88235286734,0.08331239048811015,interior (finite),-197081.2890011042,1709594.6782817685,right edge of {b>0} a~1.71e+06,-197076.8513042019
8,13,0,1,-413.963076986996,100000000.0,a->inf (asymptotic),-413.92640188323145,0.1590168961201502,interior (finite),-413.9630769872323
8,13,2,1,-345202.006084375,103.94574653722626,interior (finite),-213510.99687884704,1709594.6782817685,right edge of {b>0} a~1.71e+06,-213506.03692258
8,14,0,1,-402.6650246685236,100000000.0,a->inf (asymptotic),-402.6360270566241,0.1565424280350438,interior (finite),-402.6650246687077
8,14,2,1,-361573.6354577226,0.07142490613266583,interior (finite),-229939.26754302764,1582266.7865728054,right edge of {b>0} a~1.58e+06,-229933.33497618898
8,15,0,1,-392.8760845617651,100000000.0,a->inf (asymptotic),-392.852771581149,0.15463729662077597,interior (finite),-392.8760845619111
8,15,2,1,-377944.8960132728,120.0139397284218,interior (finite),-246366.56220977553,1385659.9436686877,right edge of {b>0} a~1.39e+06,-246359.12391574815
8,16,0,1,-384.31268329931396,100000000.0,a->inf (asymptotic),-384.29366694237194,0.15276032540675843,interior (finite),-384.3126832994316
8,16,2,1,-394080.14567124454,0.06233297958681597,interior (finite),-262792.0710774427,1340450.8682850949,right edge of {b>0} a~1.34e+06,-262783.6873161531
8,17,0,1,-376.7581359913617,100000000.0,a->inf (asymptotic),-376.7424260061349,0.1515090112640801,interior (finite),-376.75813599145795
8,17,2,1,-409754.7472414795,0.05833193222806553,interior (finite),-279217.2781456123,1213482.767749143,right edge of {b>0} a~1.21e+06,-279207.2418635508
8,18,0,1,-370.0440154504974,100000000.0,a->inf (asymptotic),-370.0308904098119,0.15025769712140175,interior (finite),-370.04401545057704
8,18,2,1,-426421.9463253777,0.05519462139974936,interior (finite),-295640.77464098274,1213482.767749143,right edge of {b>0} a~1.21e+06,-295629.955985676
8,19,0,1,-364.03742204184863,100000000.0,a->inf (asymptotic),-364.02634647334764,0.1490063829787234,interior (finite),-364.037422041915
8,19,2,1,-442684.0303013888,0.05222604695402018,interior (finite),-312062.35487715475,1355354.2474809028,right edge of {b>0} a~1.36e+06,-312051.9625795305
8,20,0,1,-358.63208255467555,100000000.0,a->inf (asymptotic),-358.6226523992999,0.14775506883604506,interior (finite),-358.6320825547317
8,20,2,1,-460119.1588556191,159.98587196060572,interior (finite),-328488.33425382536,1005543.7254790247,right edge of {b>0} a~1.01e+06,-328473.3679129534
8,21,0,1,-353.7419982195055,100000000.0,a->inf (asymptotic),-353.7339040380467,0.14712941176470587,interior (finite),-353.74199821955335
8,21,2,1,-475599.1190612171,0.04727917263199688,interior (finite),-344909.8405502303,1028027.6647919681,right edge of {b>0} a~1.03e+06,-344894.25799937535
8,22,0,1,-349.29682875421076,100000000.0,a->inf (asymptotic),-349.2898303674114,0.14587809762202752,interior (finite),-349.2968287542519
8,22,2,1,-492318.5978531458,0.04523370744772101,interior (finite),-361332.5650316424,951461.7998888275,right edge of {b>0} a~9.51e+05,-361314.70317260735
8,23,0,1,-345.23848288735957,100000000.0,a->inf (asymptotic),-345.2323916460383,0.14525244055068837,interior (finite),-345.2384828873952
8,23,2,1,-508766.9242557682,0.043276736363218216,interior (finite),-377755.8627957538,851867.694724544,right edge of {b>0} a~8.52e+05,-377734.76151599427
8,24,0,1,-341.5185627450906,100000000.0,a->inf (asymptotic),-341.5132288117481,0.14443214647272803,interior (finite),-341.5185627451216
8,24,2,1,-524967.0435738816,0.041404430808950954,interior (finite),-394176.98649856506,842500.6179601188,right edge of {b>0} a~8.43e+05,-394154.48143233196
8,25,0,1,-338.09642256965793,100000000.0,a->inf (asymptotic),-338.0917257474461,0.14337546933667084,interior (finite),-338.09642256968505
8,25,2,1,-540940.4159723877,0.03961312785291842,interior (finite),-410596.3090621034,890389.0941296736,right edge of {b>0} a~8.9e+05,-410573.90357006196
8,26,0,1,-334.9376760868754,100000000.0,a->inf (asymptotic),-334.9335190569729,0.14284398083193806,interior (finite),-334.9376760868992
8,26,2,1,-558149.8853801168,0.038320694675885815,interior (finite),-427018.4757705939,824074.3309893631,right edge of {b>0} a~8.24e+05,-426993.06232429267
8,27,0,1,-332.01303602094555,100000000.0,a->inf (asymptotic),-332.0093393275432,0.1421241551939925,interior (finite),-332.01303602096675
8,27,2,1,-574967.1715717539,0.03701376720901127,interior (finite),-443441.0717058412,754312.0063354607,right edge of {b>0} a~7.54e+05,-443411.98697049136
8,28,0,1,-329.2974025976812,100000000.0,a->inf (asymptotic),-329.2941008529789,0.1414984981226533,interior (finite),-329.29740259769994
8,28,2,1,-590554.3199252585,0.03546663030385149,interior (finite),-459859.79659215815,788421.9441251884,right edge of {b>0} a~7.88e+05,-459830.70259195595
8,29,0,1,-326.7691408535179,100000000.0,a->inf (asymptotic),-326.76617985698863,0.14127327854791583,interior (finite),-326.7691408535346
8,29,2,1,-607223.193598465,0.03430948235399904,interior (finite),-476282.404663086,721677.7857865946,right edge of {b>0} a~7.22e+05,-476249.2308754798
8,30,0,1,-324.4095026397905,100000000.0,a->inf (asymptotic),-324.4068371660213,0.14087284105131415,interior (finite),-324.40950263980545
8,30,2,1,-624011.8066500651,0.03325982478097622,interior (finite),-492697.1994322691,842500.6179601188,right edge of {b>0} a~8.43e+05,-492667.5905056905
9,1,0,1,-3670.0222514576126,100000000.0,a->inf (asymptotic),-3393.2619911572506,0.3579758448060075,interior (finite),-3670.0222585509205
9,1,2,1,-263332.5547807826,1.1452585732165208,interior (finite),-23257.986331963475,22727026.43222679,right edge of {b>0} a~2.27e+07,-23257.977741449093
9,2,0,1,-1826.978386939569,100000000.0,a->inf (asymptotic),-1805.1454056086454,0.26162465581977473,interior (finite),-1826.9783872233745
9,2,2,1,-289055.74023211765,0.5132311639549437,interior (finite),-51381.10285325791,9384020.667011445,right edge of {b>0} a~9.38e+06,-51381.02161277708
9,3,0,1,-1309.6559831659772,100000000.0,a->inf (asymptotic),-1304.0909304159024,0.22229964825261933,interior (finite),-1309.6559832225055
9,3,2,1,-315851.79490887414,0.3373291614518148,interior (finite),-78178.59918081436,6233297.958681596,right edge of {b>0} a~6.23e+06,-78178.34401677283
9,4,0,1,-1059.141100028484,100000000.0,a->inf (asymptotic),-1056.993683733624,0.20034630788485608,interior (finite),-1059.1411000473636
9,4,2,1,-342150.7376251167,0.2516141426783479,interior (finite),-104709.39477562023,4887374.631624417,right edge of {b>0} a~4.89e+06,-104708.85889996887
9,5,0,1,-910.6188867367142,100000000.0,a->inf (asymptotic),-909.5862187998756,0.18592015018773467,interior (finite),-910.6188867449459
9,5,2,1,-367919.0613567225,0.20034630788485608,interior (finite),-131138.341651299,3961312.785291842,right edge of {b>0} a~3.96e+06,-131137.38111322885
9,6,0,1,-812.1780684031419,100000000.0,a->inf (asymptotic),-811.6082819352616,0.17590963704630788,interior (finite),-812.178068407369
9,6,2,1,-394800.4675487256,0.16715043804755944,interior (finite),-157517.39811452042,3246418.928051956,right edge of {b>0} a~3.25e+06,-157515.82193157528
9,7,0,1,-742.0930735906742,100000000.0,a->inf (asymptotic),-741.7476210636557,0.16777609511889863,interior (finite),-742.0930735930991
9,7,2,1,-420567.6874126334,0.14284398083193806,interior (finite),-183868.33480903925,2690121.5823888993,right edge of {b>0} a~2.69e+06,-183865.90692613984
9,8,0,1,-689.6358904302465,100000000.0,a->inf (asymptotic),-689.4115625339226,0.16214518147684606,interior (finite),-689.6358904317534
9,8,2,1,-447175.3405692155,0.12509469585828698,interior (finite),-210201.69808025472,2408533.554564289,right edge of {b>0} a~2.41e+06,-210198.36410975858
9,9,0,1,-648.8907237533674,100000000.0,a->inf (asymptotic),-648.7372359386761,0.15713992490613266,interior (finite),-648.8907237543618
9,9,2,1,-472787.54228158185,0.1108413016270338,interior (finite),-236523.56061280906,2156420.706572904,right edge of {b>0} a~2.16e+06,-236519.10927639966
9,10,0,1,-616.325167440406,100000000.0,a->inf (asymptotic),-616.2157433117915,0.15338598247809762,interior (finite),-616.325167441094
9,10,2,1,-499324.5038906716,90.02886037764561,interior (finite),-262837.3627144754,1973868.0947936578,right edge of {b>0} a~1.97e+06,-262831.67483288306
9,11,0,1,-589.6987540742147,100000000.0,a->inf (asymptotic),-589.6181132662861,0.1496320400500626,interior (finite),-589.698754074709
9,11,2,1,-525798.9847146379,0.09082027534418023,interior (finite),-289144.3525104743,2132708.857397316,right edge of {b>0} a~2.13e+06,-289138.3012467645
9,12,0,1,-567.5213808435204,100000000.0,a->inf (asymptotic),-567.4603065413238,0.14712941176470587,interior (finite),-567.5213808438867
9,12,2,1,-552285.7653107711,0.08331239048811015,interior (finite),-315449.42152121005,1635631.5313192126,right edge of {b>0} a~1.64e+06,-315440.4786190007
9,13,0,1,-548.7632552418098,100000000.0,a->inf (asymptotic),-548.7159292361212,0.14443214647272803,interior (finite),-548.7632552420883
9,13,2,1,-578596.6353899873,0.07690496551479037,interior (finite),-341750.42630233406,1464422.0736623069,right edge of {b>0} a~1.46e+06,-341739.2367438916
9,14,0,1,-532.6898005892326,100000000.0,a->inf (asymptotic),-532.6524080807633,0.1421241551939925,interior (finite),-532.6898005894491
9,14,2,1,-604941.7810106667,0.07142490613266583,interior (finite),-368048.00052312197,1432393.7750469958,right edge of {b>0} a~1.43e+06,-368035.310198257
9,15,0,1,-518.7628934159928,100000000.0,a->inf (asymptotic),-518.7328512290734,0.14024718397997496,interior (finite),-518.762893416164
9,15,2,1,-631044.3775375368,0.06660846290809154,interior (finite),-394344.83003005263,1282458.1956203028,right edge of {b>0} a~1.28e+06,-394329.2371116449
9,16,0,1,-506.5792789027463,100000000.0,a->inf (asymptotic),-506.55478886611655,0.13899586983729662,interior (finite),-506.5792789028842
9,16,2,1,-656912.1375171306,0.06233297958681597,interior (finite),-420640.23406467563,1160983.1867503456,right edge of {b>0} a~1.16e+06,-420621.42072321154
9,17,0,1,-495.8307946591973,100000000.0,a->inf (asymptotic),-495.810574676536,0.13711889862327908,interior (finite),-495.8307946593099
9,17,2,1,-683636.9875256985,153.06431405563563,interior (finite),-446933.51388295885,1110754.9243712279,right edge of {b>0} a~1.11e+06,-446912.1692027037
9,18,0,1,-486.2778921745408,100000000.0,a->inf (asymptotic),-486.26100861601947,0.13586758448060074,interior (finite),-486.27789217463356
9,18,2,1,-708587.326528564,0.05519462139974936,interior (finite),-473226.3456518849,1039457.4653722626,right edge of {b>0} a~1.04e+06,-473201.72211430356
9,19,0,1,-477.7315416704029,100000000.0,a->inf (asymptotic),-477.7173019639416,0.1346162703379224,interior (finite),-477.7315416704806
9,19,2,1,-736463.7001251744,170.9594678281772,interior (finite),-499519.81670556695,930652.4286044339,right edge of {b>0} a~9.31e+05,-499490.2684596593
9,20,0,1,-470.0405781020131,100000000.0,a->inf (asymptotic),-470.0284598836056,0.13367506999197076,interior (finite),-470.0405781020784
9,20,2,1,-762544.0755544355,0.04996656239010231,interior (finite),-525809.9217783394,920419.0404929712,right edge of {b>0} a~9.2e+05,-525777.9594206178
9,21,0,1,-463.0826701259306,100000000.0,a->inf (asymptotic),-463.0722735634499,0.13273929912390486,interior (finite),-463.0826701259864
9,21,2,1,-787297.1233074964,0.04727917263199688,interior (finite),-552098.9806038338,920419.0404929712,right edge of {b>0} a~9.2e+05,-552064.9173385819
9,22,0,1,-456.757756714301,100000000.0,a->inf (asymptotic),-456.7487716429213,0.1321136420525657,interior (finite),-456.7577567143486
9,22,2,1,-814122.5576995809,0.04523370744772101,interior (finite),-578391.6502756701,824074.3309893631,right edge of {b>0} a~8.24e+05,-578351.2422439974
9,23,0,1,-450.9831988828892,100000000.0,a->inf (asymptotic),-450.9753817486605,0.13086232790988736,interior (finite),-450.98319888293065
9,23,2,1,-840460.1405204299,0.043276736363218216,interior (finite),-604681.2440160371,797187.7642515361,right edge of {b>0} a~7.97e+05,-604637.0168195991
9,24,0,1,-445.6901453758546,100000000.0,a->inf (asymptotic),-445.6833028447327,0.13023667083854817,interior (finite),-445.6901453758904
9,24,2,1,-866351.1371545662,0.041404430808950954,interior (finite),-630970.581539094,771178.4090027257,right edge of {b>0} a~7.71e+05,-630922.3098748121
9,25,0,1,-440.82077183060954,100000000.0,a->inf (asymptotic),-440.8147488761293,0.12961101376720902,interior (finite),-440.82077183064104
9,25,2,1,-893549.2926816791,225.3933904734789,interior (finite),-657256.357384858,797187.7642515361,right edge of {b>0} a~7.97e+05,-657207.1792370849
9,26,0,1,-436.3261578938771,100000000.0,a->inf (asymptotic),-436.3208290524319,0.12898535669586983,interior (finite),-436.3261578939048
9,26,2,1,-919541.631744776,0.038320694675885815,interior (finite),-683543.3444622764,797187.7642515361,right edge of {b>0} a~7.97e+05,-683491.6738422251
9,27,0,1,-432.164636660193,100000000.0,a->inf (asymptotic),-432.1598995304404,0.12835969962453067,interior (finite),-432.16463666021747
9,27,2,1,-946543.4161252406,0.03701376720901127,interior (finite),-709837.0154965582,705894.0086618724,right edge of {b>0} a~7.06e+05,-709775.8353328378
9,28,0,1,-428.30049819785336,100000000.0,a->inf (asymptotic),-428.296268545456,0.12773404255319148,interior (finite),-428.30049819787484
9,28,2,1,-971331.5075840598,0.03546663030385149,interior (finite),-736127.3555432722,667928.3724755087,right edge of {b>0} a~6.68e+05,-736059.6995284075
9,29,0,1,-424.7029615893271,100000000.0,a->inf (asymptotic),-424.6991696201778,0.1271083854818523,interior (finite),-424.7029615893466
9,29,2,1,-998066.2839925194,0.03430948235399904,interior (finite),-762417.1570082349,639031.4152016812,right edge of {b>0} a~6.39e+05,-762343.2970214289
9,30,0,1,-421.34535276216485,100000000.0,a->inf (asymptotic),-421.3419402563276,0.12648552168552957,interior (finite),-421.34535276218196
9,30,2,1,-1025016.5772977166,0.03325982478097622,interior (finite),-788699.5262420999,675354.5229194859,right edge of {b>0} a~6.75e+05,-788626.6546088824
10,1,0,1,-4912.574673811781,100000000.0,a->inf (asymptotic),-4580.4074234665395,0.3373291614518148,interior (finite),-4912.5746817855015
10,1,2,1,-441071.97011141066,1.1264854818523156,interior (finite),-35927.44218702206,19903046.965959363,right edge of {b>0} a~1.99e+07,-35927.42531821457
10,2,0,1,-2454.720745718131,100000000.0,a->inf (asymptotic),-2427.360128639289,0.24598322903629538,interior (finite),-2454.7207460574273
10,2,2,1,-478407.64652022027,0.5094280251711258,interior (finite),-78425.42251133657,9178783.241585558,right edge of {b>0} a~9.18e+06,-78425.27925394362
10,3,0,1,-1749.835292277164,100000000.0,a->inf (asymptotic),-1742.816166664102,0.20844380475594493,interior (finite),-1749.835292344819
10,3,2,1,-520825.55221419956,0.3367035043804756,interior (finite),-119170.65388291879,5642877.212488233,right edge of {b>0} a~5.64e+06,-119170.16470766574
10,4,0,1,-1407.3356968189591,100000000.0,a->inf (asymptotic),-1404.6224219874805,0.187171464330413,interior (finite),-1407.335696841478
10,4,2,1,-560513.1476925203,0.25104981400868526,interior (finite),-159553.75630367012,4186477.288289947,right edge of {b>0} a~4.19e+06,-159552.66430315547
10,5,0,1,-1204.0290847511678,100000000.0,a->inf (asymptotic),-1202.723900659843,0.1734070087609512,interior (finite),-1204.0290847609472
10,5,2,1,-600481.9768238124,0.20034630788485608,interior (finite),-199797.89523157015,3469094.148661734,right edge of {b>0} a~3.47e+06,-199795.97091530613
10,6,0,1,-1069.1974074632053,100000000.0,a->inf (asymptotic),-1068.477457916009,0.1633964956195244,interior (finite),-1069.1974074682073
10,6,2,1,-640544.4851556055,0.16675882851461155,interior (finite),-239974.08136435528,2750272.6517758192,right edge of {b>0} a~2.75e+06,-239970.80259253952
10,7,0,1,-973.1721360666661,100000000.0,a->inf (asymptotic),-972.7358791151713,0.1558886107634543,interior (finite),-973.1721360695249
10,7,2,1,-680623.2197644257,0.14284398083193806,interior (finite),-280111.57276605803,2435312.0734334076,right edge of {b>0} a~2.44e+06,-280106.8278638817
10,8,0,1,-901.284484684127,100000000.0,a->inf (asymptotic),-901.001378041979,0.15025769712140175,interior (finite),-901.2844846858976
10,8,2,1,-721196.0236607491,0.12509469585828698,interior (finite),-320225.3266650438,2156420.706572904,right edge of {b>0} a~2.16e+06,-320218.7155151834
10,9,0,1,-845.439494791601,100000000.0,a->inf (asymptotic),-845.2459266214879,0.14525244055068837,interior (finite),-845.4394947927664
10,9,2,1,-760246.1191305883,90.02886037764561,interior (finite),-360322.5761385281,2132708.857397316,right edge of {b>0} a~2.13e+06,-360314.5605062223
10,10,0,1,-800.8012028068184,100000000.0,a->inf (asymptotic),-800.6633032464425,0.14127327854791583,interior (finite),-800.8012028076224
10,10,2,1,-799513.3368502442,0.09957947434292867,interior (finite),-400409.8161481243,1888471.539788779,right edge of {b>0} a~1.89e+06,-400399.19879674277
10,11,0,1,-764.3013247092263,100000000.0,a->inf (asymptotic),-764.1997702529086,0.1381834980583465,interior (finite),-764.3013247098023
10,11,2,1,-840916.9238476604,0.09082027534418023,interior (finite),-440490.79457293823,1530643.1405563564,right edge of {b>0} a~1.53e+06,-440475.69867323356
10,12,0,1,-733.8987020125736,100000000.0,a->inf (asymptotic),-733.8218408317482,0.13524192740926158,interior (finite),-733.8987020129994
10,12,2,1,-881300.8479390034,0.08331239048811015,interior (finite),-480564.63015548716,1416643.2746690193,right edge of {b>0} a~1.42e+06,-480546.1012946673
10,13,0,1,-708.1824645186906,100000000.0,a->inf (asymptotic),-708.122944303171,0.13273929912390486,interior (finite),-708.1824645190136
10,13,2,1,-921388.4740513534,0.07690496551479037,interior (finite),-520634.2915584302,1311133.937421563,right edge of {b>0} a~1.31e+06,-520611.8175313523
10,14,0,1,-686.14606745358,100000000.0,a->inf (asymptotic),-686.0990694320124,0.13086232790988736,interior (finite),-686.1460674538306
10,14,2,1,-961535.0427832861,0.07142490613266583,interior (finite),-560700.8423856223,1213482.767749143,right edge of {b>0} a~1.21e+06,-560673.853932417
10,15,0,1,-667.0520759426349,100000000.0,a->inf (asymptotic),-667.0143387443367,0.12898535669586983,interior (finite),-667.0520759428327
10,15,2,1,-1001271.9527202218,0.06660846290809154,interior (finite),-600765.4407971221,1110754.9243712279,right edge of {b>0} a~1.11e+06,-600732.9479240192
10,16,0,1,-650.3478303509922,100000000.0,a->inf (asymptotic),-650.3170847365996,0.12773404255319148,interior (finite),-650.3478303511513
10,16,2,1,-1041643.3589850157,159.98587196060572,interior (finite),-640825.9943342238,1086461.6614888818,right edge of {b>0} a~1.09e+06,-640789.6521812658
10,17,0,1,-635.610966279813,100000000.0,a->inf (asymptotic),-635.5855948873125,0.12585707133917395,interior (finite),-635.6109662799427
10,17,2,1,-1078390.3896238406,0.05833193222806553,interior (finite),-680880.5512631354,1186942.749574734,right edge of {b>0} a~1.19e+06,-680844.3890281258
10,18,0,1,-622.5131425498535,100000000.0,a->inf (asymptotic),-622.4919682664607,0.12460575719649562,interior (finite),-622.5131425499604
10,18,2,1,-1119397.578749173,180.67695435165453,interior (finite),-720943.6329622217,1005543.7254790247,right edge of {b>0} a~1.01e+06,-720897.4868507013
10,19,0,1,-610.795250325322,100000000.0,a->inf (asymptotic),-610.777400309694,0.12335444305381728,interior (finite),-610.795250325411
10,19,2,1,-1158766.2916016863,190.9467913564105,interior (finite),-761002.8420967342,930652.4286044339,right edge of {b>0} a~9.31e+05,-760949.2047711033
10,20,0,1,-600.2500750405766,100000000.0,a->inf (asymptotic),-600.2348912617327,0.12235875630493084,interior (finite),-600.2500750406515
10,20,2,1,-1201631.9298044846,0.04996656239010231,interior (finite),-801061.8235553892,861338.9163705718,right edge of {b>0} a~8.61e+05,-800999.7499420432
10,21,0,1,-590.7099213572742,100000000.0,a->inf (asymptotic),-590.6969003457434,0.12147747183979976,interior (finite),-590.709921357338
10,21,2,1,-1239315.1518971408,210.92577420338407,interior (finite),-841120.8477276164,797187.7642515361,right edge of {b>0} a~7.97e+05,-841049.2900637432
10,22,0,1,-582.0376188523173,100000000.0,a->inf (asymptotic),-582.0263702207154,0.12085181476846059,interior (finite),-582.0376188523721
